PlayerID,PlayerName,Gender,Age,Country,GamePlayed,MembershipLevel,DeviceUsed,Platform,Location,AmountWagered,AmountWon,SessionCount,PaymentMethod,DatePlayed
42d9abea-771e-430d-b477-bdd790011dca,Benjamin Williams,Non-binary,56,Oman,Poker,Gold,Desktop,Online,Monte Carlo,8828.37,2397.21,22,PayPal,2024-12-07
e2fdedd8-362f-49bf-a2dc-35c1d0c6eff6,Rebekah Ross,Female,22,Turks and Caicos Islands,Baccarat,Gold,Tablet,Online,Online,7992.5,3192.59,17,PayPal,2025-01-04
442a5ef0-3d40-43c4-9d9d-5c8b8484b33c,Charles Ward,Non-binary,40,Vanuatu,Blackjack,Platinum,Tablet,Online,Macau,552.5,529.83,3,Bank Transfer,2024-04-14
0ecacc3c-60b6-4942-8d3a-0e9674d83b49,Leslie Kelley,Non-binary,34,Gibraltar,Keno,Silver,Desktop,Land-based,Online,3758.9,767.63,26,Crypto,2024-09-07
f52cee1c-7ed4-4ef2-ba89-3b956851738c,Alejandro Ward,Female,53,Hong Kong,Poker,Gold,Tablet,Online,Las Vegas,2973.86,2504.84,34,Bank Transfer,2024-10-16
186c541e-947b-4755-8886-4827bf5beb86,Jesse Wilson,Non-binary,46,Brazil,Slot Machine,Silver,Mobile,Online,Atlantic City,1092.76,571.71,46,PayPal,2025-01-01
e2e09c4f-4156-46c9-aa4e-797072877452,Mark Martinez,Male,58,Tuvalu,Poker,Gold,Mobile,Online,Online,4827.73,1015.05,6,PayPal,2024-06-09
b3940165-b5da-4af1-aaff-fb5369d51da3,Stephanie Sparks,Female,23,Andorra,Keno,Bronze,Tablet,Online,Monte Carlo,8019.96,4350.35,2,Credit Card,2025-01-05
2219dddf-2d77-4e16-95a5-e6fa9961d91e,Amanda Orr,Non-binary,56,Dominica,Slot Machine,Gold,Desktop,Online,Monte Carlo,6137.13,4163.75,33,PayPal,2024-09-27
9d1ac6b3-7182-4c3c-b1d5-d156c8cbfc0b,Ann Williams,Non-binary,44,Spain,Craps,Gold,Desktop,Online,Monte Carlo,5947.96,1826.05,48,Credit Card,2024-11-27
44b2a82e-eb44-4cfa-ae03-e9f6ddf892f5,Nathan Mason,Female,68,Central African Republic,Baccarat,Bronze,Mobile,Online,Atlantic City,1437.65,1219.73,42,Crypto,2024-12-06
a054f910-05de-41d0-a38c-9bc3a3bda7f7,Mrs. Susan Roberts,Non-binary,26,Zambia,Poker,Bronze,Tablet,Land-based,Atlantic City,7175.46,5582.28,14,Credit Card,2024-07-25
8d473233-c20f-416b-a65c-bdd71ccbb451,Malik Watts,Female,36,Anguilla,Blackjack,Gold,Tablet,Online,Las Vegas,222.82,176.89,35,Crypto,2024-07-04
1a2d4b78-ffb5-4e99-998b-9ba9e9204506,Victoria Ward,Non-binary,22,Egypt,Craps,Silver,Mobile,Land-based,Las Vegas,8608.3,2714.57,50,Bank Transfer,2024-08-07
53345866-e60a-4a3b-8c09-d335c23df9d2,Samantha Lowe,Female,36,Botswana,Baccarat,Gold,Mobile,Online,Atlantic City,7833.93,3107.13,22,Crypto,2024-10-31
3267691e-236d-4478-878d-9840bb98445a,Kenneth Harrington,Non-binary,67,Tokelau,Baccarat,Platinum,Mobile,Online,Macau,2268.09,1946.95,34,Credit Card,2025-03-11
865565e7-cd32-45ec-a256-90c982d11adc,Heather Zamora,Female,64,Brazil,Baccarat,Bronze,Mobile,Online,Las Vegas,2458.17,987.9,41,Crypto,2024-08-11
31feca18-5906-47e1-85f0-0ea82add0d7e,Kelli Pace,Male,36,Benin,Slot Machine,Platinum,Desktop,Online,Singapore,1183.6,29.4,1,Crypto,2024-04-29
1080d23b-348f-4b77-91db-542b1c888453,Mrs. Karen Pierce,Male,73,Tonga,Craps,Gold,Tablet,Online,Las Vegas,6395.42,2945.21,9,Bank Transfer,2024-07-02
512be1d8-13a8-4e1f-b436-1fed5287c8e2,Madison Townsend,Female,32,Mali,Craps,Gold,Mobile,Online,Macau,6360.72,2091.41,32,PayPal,2024-11-10
b28b1e12-ee80-430b-8803-7669dd8f3fbc,Kim White,Non-binary,57,Vanuatu,Craps,Bronze,Mobile,Online,Atlantic City,8149.48,3420.88,4,Bank Transfer,2024-10-12
27eb317b-4b75-4123-9606-d36514881e02,Paul Fletcher,Non-binary,72,Antigua and Barbuda,Poker,Platinum,Desktop,Online,Atlantic City,5359.09,570.51,43,Bank Transfer,2024-05-21
e6bc8fde-1484-494e-a8a9-31538c6fc45d,Justin Fletcher,Non-binary,52,Gabon,Slot Machine,Bronze,Desktop,Land-based,Singapore,2592.86,965.68,25,Crypto,2024-09-25
71ef1177-bcf2-46be-a078-339f66629dca,Rachel Ferguson,Non-binary,63,Poland,Roulette,Platinum,Desktop,Online,Macau,8307.84,6823.35,31,PayPal,2024-05-01
686981b1-86fe-40e9-9a3f-8bb508b5959a,Allison Miller,Male,39,Honduras,Baccarat,Bronze,Tablet,Online,Atlantic City,1653.78,964.56,35,Credit Card,2024-06-24
3ad9e7db-316d-44e0-af99-48947c1fca21,Joe Lowe,Male,63,Peru,Blackjack,Silver,Desktop,Land-based,Las Vegas,1647.15,1014.17,43,Credit Card,2024-10-15
9069bc61-aebf-4cd6-8771-0699ed44ce31,Brian Russell,Female,68,Qatar,Baccarat,Silver,Mobile,Land-based,Las Vegas,3912.01,1079.8,26,Bank Transfer,2024-07-04
2c2346c0-77d1-45e4-a3c3-dbc8dde89cb3,Elizabeth Jackson,Male,65,British Indian Ocean Territory (Chagos Archipelago),Roulette,Platinum,Tablet,Online,Monte Carlo,3385.09,951.25,14,Bank Transfer,2025-01-29
0a1f9a78-c175-425c-b57f-49c213390ade,Alexis Gould,Non-binary,42,Macao,Craps,Silver,Mobile,Online,Online,1358.08,733.44,3,Crypto,2024-10-15
d8dc8d66-0ad0-4de5-9271-c33833bcd265,John Diaz,Female,32,Georgia,Slot Machine,Bronze,Tablet,Land-based,Macau,9260.99,3724.28,23,Crypto,2025-04-08
69df0e5a-2e47-4529-9597-440618aa0efa,Grant Lester,Female,36,Sri Lanka,Keno,Bronze,Mobile,Land-based,Las Vegas,6988.38,6510.64,31,Bank Transfer,2024-08-03
4e62f19c-3c32-4848-984f-f398fb847e31,Ronald Leonard,Male,70,Bolivia,Craps,Bronze,Mobile,Online,Atlantic City,2297.5,292.14,33,Crypto,2024-09-11
7b17a4c9-7c0c-4ee4-90bc-10aa6cc93ce8,Christopher Grant,Female,27,Bolivia,Keno,Platinum,Desktop,Land-based,Monte Carlo,5798.57,4300.39,12,Bank Transfer,2024-08-10
4a973bd9-73bf-4d75-8467-d601ae06b5e3,Daniel Saunders,Female,58,New Caledonia,Baccarat,Bronze,Desktop,Land-based,Macau,3171.85,696.03,34,Credit Card,2025-01-18
140ff176-3deb-4d5b-9b5e-876df9cdbb9d,Jamie Miles,Female,52,Greece,Baccarat,Silver,Tablet,Online,Atlantic City,8309.72,4448.29,46,Crypto,2024-11-05
d35aebaf-af8e-4ff2-a4b6-5da95f3b7720,Richard Brady,Non-binary,74,United States Virgin Islands,Slot Machine,Silver,Mobile,Online,Las Vegas,189.79,135.84,24,PayPal,2024-11-16
887c662d-0b92-4b6a-ac37-c6ddc8eb8505,Ronald Anderson,Non-binary,30,Pitcairn Islands,Keno,Bronze,Mobile,Online,Las Vegas,9256.32,519.79,6,Bank Transfer,2025-02-03
ab2dd903-ca41-4935-bb18-292d3de4bedc,Grace Williams,Non-binary,42,Tanzania,Slot Machine,Gold,Mobile,Land-based,Monte Carlo,5021.65,3138.49,11,Credit Card,2025-04-06
e7e895ca-b4b8-4bd5-a2c4-e949a039f190,Andrew Wilson,Male,74,Bosnia and Herzegovina,Poker,Platinum,Desktop,Online,Atlantic City,3566.16,2962.15,39,Credit Card,2024-11-04
da65a774-0e50-4474-8328-b93532161a2a,Eric Cunningham,Male,64,Maldives,Baccarat,Gold,Mobile,Online,Singapore,9956.71,7054.55,43,Credit Card,2025-01-02
97412e53-9014-48d7-b63a-ca3b0c28e040,Sarah Murphy,Male,23,Andorra,Craps,Silver,Desktop,Online,Monte Carlo,8958.34,5944.43,9,PayPal,2024-06-06
7804d057-fa48-4e42-a8d1-61342e0708e9,Samuel Hutchinson,Non-binary,42,Czech Republic,Blackjack,Silver,Tablet,Land-based,Online,9304.62,2317.15,15,Bank Transfer,2025-02-04
34d63c84-598d-4002-84bb-c97e0631d1d6,Jessica Owens,Non-binary,46,Malaysia,Craps,Gold,Desktop,Online,Online,7800.41,2779.88,22,Crypto,2024-10-14
49455073-09fb-4566-a4c2-ae8d22f39615,Mrs. Michelle Deleon,Non-binary,22,Portugal,Keno,Silver,Tablet,Land-based,Singapore,3436.11,229.18,26,Bank Transfer,2024-07-22
08e73c59-d94e-475d-b101-736e6eef3c0c,Sharon Lyons,Male,22,Ecuador,Keno,Gold,Desktop,Land-based,Online,8543.65,8291.76,38,Bank Transfer,2024-09-12
0921dcef-987c-4857-8496-ae8dffdd6424,Amber Hudson,Female,65,Philippines,Blackjack,Platinum,Tablet,Online,Singapore,2963.54,1339.0,20,Crypto,2024-09-06
4b9d6214-adbc-4963-a406-66c494d6a8be,Jamie Rodriguez,Non-binary,22,Guinea-Bissau,Roulette,Bronze,Mobile,Online,Las Vegas,3738.21,800.94,39,PayPal,2024-06-17
93ccfd7c-f527-487e-b0b1-9887572af005,Scott Green,Female,36,Saint Helena,Roulette,Bronze,Mobile,Online,Las Vegas,9040.43,2131.21,32,Crypto,2024-12-01
c8b96d63-aa15-45f0-908e-1e35461b4a38,Ashley White,Non-binary,37,Sweden,Poker,Gold,Mobile,Online,Online,9516.84,4531.9,27,Credit Card,2024-04-17
49838e39-e141-4156-85c9-2bae93c2c997,David Johnson,Male,45,Croatia,Poker,Platinum,Desktop,Land-based,Online,641.34,396.1,2,PayPal,2025-04-06
1f12ebb4-5776-4fba-aad5-93c38c96f204,Jennifer Bennett,Female,39,Djibouti,Slot Machine,Gold,Mobile,Land-based,Monte Carlo,3225.14,2300.54,45,Crypto,2024-05-01
f3b7c7d9-5afe-45c6-aeb9-c89086ee1888,Denise Reyes,Male,55,Libyan Arab Jamahiriya,Blackjack,Silver,Tablet,Online,Atlantic City,2332.49,2176.08,17,PayPal,2025-01-08
c73239b2-7d1c-4296-b58a-b78e75df8d6e,James Bell PhD,Male,44,Seychelles,Poker,Gold,Tablet,Online,Atlantic City,5176.98,1607.42,24,PayPal,2024-08-21
970f43b7-345a-445d-9d40-83048fb1bbdc,Christine Clark,Non-binary,31,Libyan Arab Jamahiriya,Blackjack,Silver,Mobile,Online,Singapore,8109.65,3676.93,6,Crypto,2024-07-28
7dcbfcd9-531e-4a5d-a86f-ddf0e7821524,Molly Pham,Non-binary,42,Trinidad and Tobago,Poker,Bronze,Tablet,Land-based,Singapore,8713.2,4077.71,6,PayPal,2025-03-04
a435305b-ead3-494c-a1a0-1f24a7d7747e,Mckenzie Frye,Non-binary,18,Myanmar,Keno,Bronze,Desktop,Online,Online,1141.21,1077.51,39,PayPal,2024-11-19
18b1c6b4-c55f-4e74-91b3-cc0886fe6ddb,Anne Lloyd,Male,66,Puerto Rico,Slot Machine,Silver,Desktop,Online,Macau,7938.16,1894.04,4,PayPal,2024-09-12
dede759f-0090-4cc4-833e-e0e3ed575871,Amanda Jones,Male,35,Eritrea,Blackjack,Platinum,Tablet,Online,Online,5097.11,886.43,48,PayPal,2025-04-09
c5c10060-b4e2-4c1d-88ca-7e07d2d294d5,Christopher Weeks,Female,45,Saint Lucia,Blackjack,Gold,Desktop,Land-based,Online,8257.66,7339.84,48,Credit Card,2025-02-16
c293e598-7370-4797-8ac6-9533a81a3e91,Sharon Walters,Non-binary,41,Uzbekistan,Baccarat,Gold,Mobile,Land-based,Online,8447.59,1077.82,11,Bank Transfer,2025-02-22
e586ba27-ded7-4871-8368-e3199e91df8c,Diane Williams,Non-binary,58,Guyana,Baccarat,Platinum,Tablet,Land-based,Macau,8182.32,2375.19,3,Crypto,2024-08-21
66849895-9ec3-45a4-b339-13ab67e9d659,Jennifer Hunt,Non-binary,48,India,Blackjack,Silver,Desktop,Land-based,Singapore,6277.54,6177.84,11,Credit Card,2024-11-28
66a82576-3f43-45a0-a7dc-8d4964b79cb2,Erica Stone,Non-binary,71,Zimbabwe,Keno,Platinum,Tablet,Land-based,Singapore,7175.5,6061.24,3,PayPal,2024-09-19
48120f19-7455-4444-9c6d-d41d9d8a3185,Thomas Phillips,Female,18,Western Sahara,Craps,Gold,Desktop,Online,Singapore,3221.62,1371.89,36,Crypto,2024-05-16
567ec4ce-41ad-4d9b-9223-11f055ff0520,Stacey Rodriguez,Male,64,Bermuda,Keno,Bronze,Mobile,Online,Atlantic City,1358.35,47.02,33,Crypto,2024-12-27
9286a91d-c252-470f-b164-5d06fbedce3a,Bryan Salinas,Male,45,Macao,Blackjack,Platinum,Mobile,Online,Monte Carlo,1467.64,838.17,49,PayPal,2024-08-03
385facec-764d-4914-867d-31959793b176,Melissa Wilson,Non-binary,22,Bolivia,Roulette,Gold,Desktop,Land-based,Las Vegas,4465.99,1789.31,44,Credit Card,2024-07-01
882cce94-0680-4e4e-ab50-ea311fb8bd81,Amber Phillips,Non-binary,59,Afghanistan,Blackjack,Silver,Desktop,Online,Singapore,1084.97,300.79,20,Crypto,2024-07-13
93fea69c-1b36-4e7a-bb83-5881343f1ccf,Jeffrey Brown,Non-binary,70,Romania,Keno,Platinum,Mobile,Online,Online,5257.52,1331.59,23,Bank Transfer,2024-08-09
2ee2ecfc-7cdd-42f7-9ea5-6f95d4e83f60,Cheryl Brown,Male,61,Indonesia,Craps,Gold,Tablet,Online,Las Vegas,7891.25,3798.81,10,Bank Transfer,2024-07-15
e7a04e43-37ad-4689-b9f3-d07dadfcf42f,Jonathan Ferguson,Non-binary,47,Martinique,Keno,Platinum,Desktop,Land-based,Online,6741.6,127.99,32,Bank Transfer,2024-08-26
695dd902-f61f-42ac-b3f2-52b45ab70b00,Dale Archer,Male,71,Timor-Leste,Baccarat,Silver,Desktop,Online,Las Vegas,6682.05,3507.34,26,Crypto,2024-11-09
97bb40a1-c706-463b-811a-f909e383b172,Jeffrey Duarte,Male,48,Liechtenstein,Roulette,Silver,Tablet,Online,Macau,4194.54,345.76,36,Bank Transfer,2025-01-19
f3476238-ed94-46a0-a789-03b54c4f9ae3,Natalie Avery,Non-binary,38,Tajikistan,Roulette,Platinum,Tablet,Online,Online,9532.94,7624.44,25,Credit Card,2024-10-12
d16dc473-d61e-4af5-9123-609efd915f7c,Charles Olsen Jr.,Female,34,Israel,Blackjack,Bronze,Tablet,Online,Las Vegas,1613.82,554.0,12,Credit Card,2025-02-16
d0bfd74e-4325-4e52-a844-78ffcc4fb7fe,Jacob Hernandez,Female,44,Guam,Poker,Gold,Desktop,Online,Macau,3236.96,3050.87,23,Crypto,2024-06-14
637e371d-3a24-47ba-8dfa-afb3c7fa3400,Nicholas Roberts,Female,24,Uzbekistan,Baccarat,Gold,Desktop,Land-based,Las Vegas,2086.6,1144.15,20,Crypto,2025-03-26
2126d914-054e-447d-84b6-d544a4b83b1d,James Hammond,Non-binary,58,Somalia,Roulette,Bronze,Tablet,Land-based,Macau,9852.71,9061.49,11,Crypto,2024-04-26
332d2953-ec5f-44cc-a36e-00def4032a06,Elizabeth Wilson,Female,20,Belarus,Keno,Gold,Desktop,Land-based,Monte Carlo,2710.52,1833.49,37,Crypto,2025-02-01
116f6718-4ecd-41a5-aac4-0be5daf55ed8,Jamie Gordon,Non-binary,27,Lithuania,Craps,Platinum,Tablet,Land-based,Singapore,3133.26,1486.49,1,Credit Card,2024-09-05
4c3151bb-3cc5-4653-8c5b-d25829f28e80,Travis Brewer,Female,27,Italy,Slot Machine,Platinum,Desktop,Land-based,Las Vegas,2205.51,929.67,27,Crypto,2024-10-08
04739f0a-1e70-4e07-a834-cec26c1a5023,Kyle Rice,Female,66,New Caledonia,Blackjack,Platinum,Desktop,Land-based,Online,7355.57,329.74,31,Crypto,2024-09-25
390bc2dc-9306-41d0-84fb-6b88a219e24d,Chad Johnson,Female,43,Cote d'Ivoire,Craps,Bronze,Tablet,Land-based,Atlantic City,6103.92,3154.79,39,Crypto,2024-12-27
53247cf1-81c2-488e-911d-043280ba7126,Kristi Mclaughlin MD,Non-binary,67,Sri Lanka,Craps,Platinum,Tablet,Land-based,Singapore,400.21,397.54,11,Crypto,2024-06-07
7b21cbd2-3914-4940-829f-49feb2681036,Ross Stanton,Female,52,Saint Helena,Roulette,Gold,Tablet,Land-based,Atlantic City,9027.29,1416.1,5,Crypto,2024-08-22
0785fa18-855e-48ec-bcd2-1c0f38bdc32b,Jennifer Jones,Male,74,Iceland,Baccarat,Silver,Mobile,Online,Macau,4380.07,1557.63,22,Bank Transfer,2024-04-13
32c59c9e-ce82-4334-918d-cfd474661a89,Lori Ford,Non-binary,27,Kuwait,Slot Machine,Gold,Desktop,Land-based,Singapore,5411.33,1335.84,44,Credit Card,2024-11-03
a84bad15-4908-4bf1-970d-96b3300a627b,Jason Grimes,Female,23,Croatia,Poker,Gold,Mobile,Online,Online,29.75,16.51,16,PayPal,2024-05-21
61db602c-458c-4adb-9e3f-a1aafa9fd49f,Kristen Murray,Female,59,Norway,Roulette,Silver,Mobile,Online,Las Vegas,8795.47,872.5,41,Crypto,2024-12-24
ab6c84af-3dbd-4291-a2e2-acb8ccbe33fc,Steven Oliver,Non-binary,22,American Samoa,Roulette,Platinum,Mobile,Land-based,Macau,2821.52,2116.57,28,Credit Card,2025-02-19
bc38ad88-1010-4e4f-b035-301c34c9f834,Jeffrey Mullins,Female,57,United States Minor Outlying Islands,Baccarat,Platinum,Mobile,Land-based,Singapore,3059.45,2458.85,23,Bank Transfer,2024-09-19
f3b7b825-4da3-48f8-9953-461d297bca45,Wendy Edwards,Non-binary,51,Gabon,Craps,Bronze,Desktop,Online,Monte Carlo,8736.75,3503.86,40,Crypto,2025-01-05
29528f19-05ed-48f8-9619-2b9f4c3aef55,Brenda Williams,Non-binary,37,Cocos (Keeling) Islands,Poker,Platinum,Desktop,Online,Las Vegas,9232.33,7593.77,20,Bank Transfer,2025-03-08
862618c1-b458-406c-8fc8-f902a50071c8,Tammy Franco,Non-binary,55,Saint Martin,Blackjack,Bronze,Mobile,Land-based,Macau,4301.5,512.71,8,PayPal,2024-12-24
16b8a9aa-bd02-4251-8dfe-333c19dad2e5,Charles Coleman,Non-binary,19,Namibia,Roulette,Platinum,Mobile,Land-based,Singapore,6458.95,2572.04,8,Crypto,2024-04-20
da2b5dca-9776-4b1e-9eb9-b1740654d6c5,Erin Hill,Male,56,Zimbabwe,Baccarat,Bronze,Tablet,Land-based,Singapore,9951.16,65.18,24,Crypto,2024-11-21
a419a7b0-3aa0-4207-bdd7-8ae2bbb74d63,Bryan Jones,Female,27,Tonga,Slot Machine,Gold,Tablet,Land-based,Monte Carlo,2064.53,610.14,5,Credit Card,2025-02-12
900892bb-e49d-42bc-8562-ca16c23c2f3e,Samuel Mcgee,Female,60,Paraguay,Baccarat,Bronze,Mobile,Land-based,Monte Carlo,3999.77,2076.04,47,Crypto,2024-09-10
1402826c-2cb8-4f26-b91e-4f971bdfcd21,Jennifer Farmer,Male,26,Mozambique,Roulette,Gold,Tablet,Land-based,Las Vegas,304.86,171.61,12,PayPal,2024-08-23
f70c4c27-314d-44a3-ae5b-03814407bfb9,David Howard,Female,26,Hungary,Roulette,Platinum,Desktop,Online,Singapore,3729.91,3097.98,30,Credit Card,2025-03-23
8db88c8d-00ee-4b15-ad55-a06c493c6769,Mary Hampton,Male,24,Azerbaijan,Blackjack,Platinum,Tablet,Land-based,Online,7994.69,1347.57,40,Crypto,2024-05-10
30bdbe92-49ae-4141-ba0e-ca956faecc48,Michael Brown,Female,18,Macedonia,Keno,Platinum,Tablet,Online,Macau,1616.87,1043.81,43,Crypto,2024-09-21
a98c522e-a77a-4090-8a08-fadd4f60834b,Richard Schultz,Male,45,Suriname,Slot Machine,Silver,Tablet,Land-based,Las Vegas,9066.06,7485.22,46,PayPal,2024-10-02
c0f5be1f-5e2b-4b4f-8bff-f65dd37a0d88,Charles Peters,Non-binary,25,Reunion,Keno,Platinum,Tablet,Land-based,Macau,7863.97,4894.97,25,Crypto,2024-05-10
c594a9cd-28ec-4545-8dd9-8caeb995c2e4,Jessica Lyons,Non-binary,39,Syrian Arab Republic,Blackjack,Platinum,Tablet,Online,Online,6160.34,4201.4,25,Crypto,2024-08-04
3cce9391-9fa2-47bb-a2d2-b173f57efc65,David Petty,Female,34,Gibraltar,Blackjack,Gold,Desktop,Land-based,Monte Carlo,9576.78,4614.64,8,Credit Card,2025-03-07
57bb9e71-638b-407e-a924-3c028b5c38e6,Jerome Harrington,Female,55,Papua New Guinea,Blackjack,Silver,Mobile,Land-based,Macau,7321.86,7080.05,4,Bank Transfer,2025-03-26
31be0773-ac26-403c-9d32-b9f45af24789,Kyle Anderson,Non-binary,74,Svalbard & Jan Mayen Islands,Roulette,Bronze,Desktop,Land-based,Singapore,7561.55,5737.7,17,Bank Transfer,2025-03-20
e0bb7d69-48c1-419f-a6bc-75fb66c492a3,Edgar Ortiz,Male,21,Armenia,Slot Machine,Bronze,Tablet,Land-based,Atlantic City,5487.88,1125.7,12,Crypto,2024-07-25
2facf679-c7e1-4b0e-abd9-4eed77fa10de,Carly Frye,Male,50,South Africa,Keno,Gold,Mobile,Online,Monte Carlo,6692.79,628.93,27,Bank Transfer,2025-03-08
3d916b7e-355f-4614-8f4a-5bb8e6f3d3ce,Anna Park,Female,43,Korea,Roulette,Gold,Mobile,Land-based,Monte Carlo,3195.19,2617.52,47,Crypto,2025-01-23
64b437ca-d91e-469c-84b7-a53df219a45b,Eric Brooks DDS,Non-binary,18,Svalbard & Jan Mayen Islands,Poker,Gold,Mobile,Land-based,Monte Carlo,1693.17,1299.29,49,Crypto,2024-10-21
f98c98c0-bb72-4f77-b49e-65b95b92c71a,Aaron Thomas,Female,25,Brunei Darussalam,Poker,Silver,Tablet,Land-based,Macau,8908.96,7162.64,5,Crypto,2025-02-22
9252f00f-81a4-4450-9d48-273efabbfbae,Katherine Burke,Male,53,Saint Martin,Baccarat,Platinum,Mobile,Land-based,Monte Carlo,1831.19,1742.73,46,Credit Card,2024-08-06
903466ca-9300-4cd3-b089-3df4cca97e36,Catherine Lopez,Male,50,Ethiopia,Slot Machine,Gold,Mobile,Online,Singapore,9626.76,8180.44,7,Credit Card,2024-11-14
4d0f161a-1a0b-41fe-89e8-f307b41c3627,Michele Lamb,Non-binary,42,Seychelles,Roulette,Silver,Tablet,Land-based,Monte Carlo,1659.63,74.74,21,Bank Transfer,2025-01-29
fe03c9ae-a6b2-4e75-9583-024c92a4ac09,Jennifer Perez,Non-binary,30,Namibia,Blackjack,Platinum,Desktop,Online,Online,6662.19,196.19,10,Credit Card,2024-06-24
fbfd0aaf-4832-40ac-9d9c-a74bd9e5ae64,Benjamin Franklin,Male,64,Norfolk Island,Poker,Platinum,Tablet,Online,Monte Carlo,7015.6,296.33,50,Credit Card,2025-01-24
1a324a78-cde4-49aa-aae7-d261ba633d92,Carl Torres,Non-binary,48,Denmark,Blackjack,Gold,Tablet,Land-based,Macau,3862.9,2142.42,22,Crypto,2025-02-26
257fdb38-f985-40ac-8d95-b59aa0ccffeb,David Owen,Male,52,Zambia,Roulette,Gold,Mobile,Land-based,Online,448.07,341.33,18,PayPal,2024-04-13
f69a29f9-3b7e-4a46-b3a0-e3fad134506e,Andrea Moore,Non-binary,50,Kenya,Baccarat,Bronze,Mobile,Online,Atlantic City,4341.46,2260.36,2,Crypto,2024-08-17
120093e1-97eb-43ee-b02e-5dc7d02ff95a,John Wilson,Non-binary,31,Azerbaijan,Roulette,Silver,Tablet,Online,Singapore,3340.93,3209.9,5,Bank Transfer,2024-09-06
cc086ba8-f8eb-4e37-814c-bb669412eb03,Daniel Morris,Non-binary,31,Kiribati,Blackjack,Silver,Mobile,Online,Online,7.81,6.37,8,Credit Card,2024-10-09
9e9d6a0d-4894-4a3c-bd0c-e76dc8cfb45d,Madison Davis,Female,47,Finland,Poker,Gold,Desktop,Online,Las Vegas,6360.71,4860.58,28,Credit Card,2024-11-13
2a8183c6-d3a1-4938-b751-d07f52de6d87,Samantha Richardson,Male,42,Gibraltar,Slot Machine,Bronze,Mobile,Land-based,Monte Carlo,2334.92,1696.12,33,Bank Transfer,2024-09-26
e6b70e42-49dd-4764-835d-c5f5344384a3,Jessica Taylor,Non-binary,53,Russian Federation,Slot Machine,Platinum,Desktop,Land-based,Singapore,9827.98,2644.21,18,Bank Transfer,2024-07-27
ce63db4f-5d50-4359-90f2-f966aa090db7,Michelle Jones,Non-binary,30,Hong Kong,Blackjack,Platinum,Desktop,Land-based,Monte Carlo,3370.93,3111.55,49,PayPal,2024-12-21
fd8400c9-ca81-4924-9f92-c50c7fad1dd9,Jean Marshall,Male,44,Italy,Blackjack,Platinum,Mobile,Land-based,Online,5189.21,128.35,36,Bank Transfer,2024-07-19
87dbb3f8-769e-4aef-9d98-b8f8eee794df,Jacob Lopez,Male,32,Mexico,Roulette,Platinum,Tablet,Land-based,Online,2607.41,1820.65,15,PayPal,2024-06-02
68077aab-6f6f-43f6-9d90-d7985da130ad,Tammy Vaughan,Male,32,Bulgaria,Roulette,Bronze,Mobile,Online,Monte Carlo,5565.54,666.03,40,Crypto,2025-01-01
9ad00dd3-3322-4d15-bcfc-4df16afbd89f,Bryan Cain,Male,45,Niger,Blackjack,Gold,Desktop,Online,Macau,7978.45,2288.22,16,Crypto,2025-04-10
f439c2d8-20dc-4c02-b5ff-22a517de3a36,Emily Zimmerman,Male,33,Palestinian Territory,Roulette,Gold,Tablet,Online,Online,2452.62,2178.72,39,PayPal,2025-02-26
fe0e6cc7-539a-481c-bd02-b52df93bd184,Mark Gilbert,Female,19,United States Virgin Islands,Blackjack,Gold,Mobile,Land-based,Macau,7587.68,3286.6,20,Bank Transfer,2025-01-13
cfb4d389-2d34-40b8-b29d-85208e0c1c1b,Gina Heath,Non-binary,61,Reunion,Poker,Platinum,Tablet,Land-based,Atlantic City,9806.09,2295.3,14,PayPal,2025-03-28
70cc4134-cab2-4f54-a197-162018d510ae,Kayla Jackson,Male,39,Malawi,Poker,Silver,Desktop,Online,Online,8172.11,452.24,40,Credit Card,2024-12-30
60f7088e-099e-4965-9633-cdc180dc391d,Felicia Collins,Non-binary,35,Timor-Leste,Roulette,Silver,Mobile,Online,Atlantic City,4227.46,2110.02,8,Credit Card,2024-09-18
c9842a59-cee7-4738-ab62-b56682b471a2,Tyler Kim,Non-binary,73,Dominican Republic,Roulette,Gold,Mobile,Land-based,Singapore,8639.26,2557.19,48,Bank Transfer,2024-10-30
197ee7b4-c15b-4092-82c2-ad26f8553e21,Danielle Ramos,Male,23,Niger,Slot Machine,Platinum,Tablet,Land-based,Macau,705.48,321.1,23,Crypto,2024-05-13
3745e385-2a40-4179-be5d-a2b51a09e092,Katrina Benson,Female,53,Luxembourg,Baccarat,Platinum,Mobile,Online,Atlantic City,1258.74,1175.06,39,Bank Transfer,2024-08-26
544eef0c-f974-4373-a533-3534643dc2c1,Felicia Barnes,Female,36,Northern Mariana Islands,Keno,Platinum,Desktop,Land-based,Atlantic City,9984.05,8686.05,5,Bank Transfer,2024-11-01
db76a146-404e-4527-88aa-27efeedaa209,Stephanie Dalton,Non-binary,73,Austria,Blackjack,Bronze,Desktop,Online,Atlantic City,3026.99,200.99,18,Credit Card,2024-08-14
12c47b46-d15c-4f6d-b405-0a73bd982e3b,Margaret Mason,Non-binary,51,Denmark,Slot Machine,Bronze,Desktop,Online,Macau,9188.85,3879.51,37,Crypto,2024-08-16
